"","SubjectNo","DisplayMode","Familiarity","seg.z","headingErr"
"4734","S104","Continuous","Unfamiliar",2.315,5.87365332000888
"4735","S104","Continuous","Unfamiliar",2.37,5.64548607112203
"4736","S104","Continuous","Unfamiliar",2.425,6.29089050635351
"4737","S104","Continuous","Unfamiliar",2.48,7.55141964354356
"4738","S104","Continuous","Unfamiliar",2.535,8.70024760924977
"4739","S104","Continuous","Unfamiliar",2.59,9.29461137859973
"4740","S104","Continuous","Unfamiliar",2.645,9.71969463454666
"4741","S104","Continuous","Unfamiliar",2.7,10.2470514032325
"4742","S104","Continuous","Unfamiliar",2.755,10.7976445000419
"4743","S104","Continuous","Unfamiliar",2.81,11.3344540636596
"4744","S104","Continuous","Unfamiliar",2.865,11.8253230170497
"4745","S104","Continuous","Unfamiliar",2.92,12.1836394638493
"4746","S104","Continuous","Unfamiliar",2.975,12.3705259504031
"4747","S104","Continuous","Unfamiliar",3.03,12.4207551884178
"4748","S104","Continuous","Unfamiliar",3.085,12.3604374214077
"4749","S104","Continuous","Unfamiliar",3.14,12.2424429488875
"4750","S104","Continuous","Unfamiliar",3.195,12.1366678555236
"4751","S104","Continuous","Unfamiliar",3.25,12.0896463265099
"4752","S104","Continuous","Unfamiliar",3.305,12.0311459538376
"4753","S104","Continuous","Unfamiliar",3.36,11.8446524536631
"4754","S104","Continuous","Unfamiliar",3.415,11.5424167840659
"4755","S104","Continuous","Unfamiliar",3.47,11.1709877815809
"4756","S104","Continuous","Unfamiliar",3.525,10.7438402731289
"4757","S104","Continuous","Unfamiliar",3.58,10.334734130706
"4758","S104","Continuous","Unfamiliar",3.635,10.0580115972819
"4759","S104","Continuous","Unfamiliar",3.69,9.96721319469351
"4760","S104","Continuous","Unfamiliar",3.745,9.99134743810083
"4761","S104","Continuous","Unfamiliar",3.8,10.0100768328737
"4762","S104","Continuous","Unfamiliar",3.855,9.95869956149726
"4763","S104","Continuous","Unfamiliar",3.91,9.87516466712206
"4764","S104","Continuous","Unfamiliar",3.965,9.84293634310181
"4765","S104","Continuous","Unfamiliar",4.02,9.93221735241405
"4766","S104","Continuous","Unfamiliar",4.075,10.1468113872497
"4767","S104","Continuous","Unfamiliar",4.13,10.4362457854023
"4768","S104","Continuous","Unfamiliar",4.185,10.7134752423279
"4769","S104","Continuous","Unfamiliar",4.24,10.9282052217559
"4770","S104","Continuous","Unfamiliar",4.295,11.0166979116651
"4771","S104","Continuous","Unfamiliar",4.35,10.8832198305787
"4772","S104","Continuous","Unfamiliar",4.405,10.5482906124362
"4773","S104","Continuous","Unfamiliar",4.46,10.1579134118803
"4774","S104","Continuous","Unfamiliar",4.515,9.78001013573291
"4775","S104","Continuous","Unfamiliar",4.57,9.4067862180018
"4776","S104","Continuous","Unfamiliar",4.625,9.04476229324063
"4777","S104","Continuous","Unfamiliar",4.68,8.72180248479031
"4778","S104","Continuous","Unfamiliar",4.735,8.4447108512887
"4779","S104","Continuous","Unfamiliar",4.79,8.23852120858254
"4780","S104","Continuous","Unfamiliar",4.845,8.10907587277704
"4781","S104","Continuous","Unfamiliar",4.9,8.10608290951984
"4782","S104","Continuous","Unfamiliar",4.955,8.40557664516851
"4783","S104","Continuous","Unfamiliar",5.01,8.9021995447571
"4784","S104","Continuous","Unfamiliar",5.065,9.36986334475244
"4785","S104","Continuous","Unfamiliar",5.12,9.76147642550385
"4786","S104","Continuous","Unfamiliar",5.175,10.1360317028247
"4787","S104","Continuous","Unfamiliar",5.23,10.5573052215047
"4788","S104","Continuous","Unfamiliar",5.285,11.0088682393203
"4789","S104","Continuous","Unfamiliar",5.34,11.3863069330225
"4790","S104","Continuous","Unfamiliar",5.395,11.6923171814238
"4791","S104","Continuous","Unfamiliar",5.45,11.9953081692564
"4792","S104","Continuous","Unfamiliar",5.505,12.2748864163714
"4793","S104","Continuous","Unfamiliar",5.56,12.4948351650956
"4794","S104","Continuous","Unfamiliar",5.615,12.6072034829453
"4795","S104","Continuous","Unfamiliar",5.67,12.4955276279987
"4796","S104","Continuous","Unfamiliar",5.725,12.059178175231
"4797","S104","Continuous","Unfamiliar",5.78,11.4597894928061
"4798","S104","Continuous","Unfamiliar",5.835,10.770455507477
"4799","S104","Continuous","Unfamiliar",5.89,9.78641121929549
"4800","S104","Continuous","Unfamiliar",5.945,8.23740333442432
"4801","S11","Continuous","Familiar",0.5,5.83684207790772
"4802","S11","Continuous","Familiar",0.555,6.19725372367643
"4803","S11","Continuous","Familiar",0.61,6.47902367746011
"4804","S11","Continuous","Familiar",0.665,6.68185385849536
"4805","S11","Continuous","Familiar",0.72,6.80775449205564
"4806","S11","Continuous","Familiar",0.775,6.88119584045589
"4807","S11","Continuous","Familiar",0.83,6.9353545444933
"4808","S11","Continuous","Familiar",0.885,6.98524937410985
"4809","S11","Continuous","Familiar",0.94,7.04295288941972
"4810","S11","Continuous","Familiar",0.995,7.10296756919834
"4811","S11","Continuous","Familiar",1.05,7.14595405657574
"4812","S11","Continuous","Familiar",1.105,7.17264207145431
"4813","S11","Continuous","Familiar",1.16,7.17058168410905
"4814","S11","Continuous","Familiar",1.215,7.12489675361825
"4815","S11","Continuous","Familiar",1.27,7.04480263719085
"4816","S11","Continuous","Familiar",1.325,6.93248987506164
"4817","S11","Continuous","Familiar",1.38,6.80224316658322
"4818","S11","Continuous","Familiar",1.435,6.67371600057467
"4819","S11","Continuous","Familiar",1.49,6.55464649890347
"4820","S11","Continuous","Familiar",1.545,6.45308068745839
"4821","S11","Continuous","Familiar",1.6,6.37188709929437
"4822","S11","Continuous","Familiar",1.655,6.31632067083579
"4823","S11","Continuous","Familiar",1.71,6.27432040890638
"4824","S11","Continuous","Familiar",1.765,6.2412956268258
"4825","S11","Continuous","Familiar",1.82,6.2050604056457
"4826","S11","Continuous","Familiar",1.875,6.14733429922982
"4827","S11","Continuous","Familiar",1.93,6.07305138076709
"4828","S11","Continuous","Familiar",1.985,5.98454955155041
"4829","S11","Continuous","Familiar",2.04,5.87750306998852
"4830","S11","Continuous","Familiar",2.095,5.76694057591932
"4831","S11","Continuous","Familiar",2.15,5.65187020966396
"4832","S11","Continuous","Familiar",2.205,5.54246641663045
"4833","S11","Continuous","Familiar",2.26,5.45638498811855
"4834","S11","Continuous","Familiar",2.315,5.39848589906095
"4835","S11","Continuous","Familiar",2.37,5.3809031501022
"4836","S11","Continuous","Familiar",2.425,5.39813111789744
"4837","S11","Continuous","Familiar",2.48,5.45141206811535
"4838","S11","Continuous","Familiar",2.535,5.5478018209308
"4839","S11","Continuous","Familiar",2.59,5.70926844682218
"4840","S11","Continuous","Familiar",2.645,5.92439528886459
"4841","S11","Continuous","Familiar",2.7,6.19966754347478
"4842","S11","Continuous","Familiar",2.755,6.55507053389597
"4843","S11","Continuous","Familiar",2.81,6.97179600267332
"4844","S11","Continuous","Familiar",2.865,7.39466503268546
"4845","S11","Continuous","Familiar",2.92,7.79421857767883
"4846","S11","Continuous","Familiar",2.975,8.14554275783662
"4847","S11","Continuous","Familiar",3.03,8.40940263880822
"4848","S11","Continuous","Familiar",3.085,8.61211277575521
"4849","S11","Continuous","Familiar",3.14,8.7461091753942
"4850","S11","Continuous","Familiar",3.195,8.8366874163631
"4851","S11","Continuous","Familiar",3.25,8.9055252967629
"4852","S11","Continuous","Familiar",3.305,8.94388537296563
"4853","S11","Continuous","Familiar",3.36,8.98317450480191
"4854","S11","Continuous","Familiar",3.415,9.01701859855416
"4855","S11","Continuous","Familiar",3.47,9.03532720278553
"4856","S11","Continuous","Familiar",3.525,9.03700615557546
"4857","S11","Continuous","Familiar",3.58,9.00131731116459
"4858","S11","Continuous","Familiar",3.635,8.9185789374954
"4859","S11","Continuous","Familiar",3.69,8.79570059243102
"4860","S11","Continuous","Familiar",3.745,8.64789958729229
"4861","S11","Continuous","Familiar",3.8,8.49558094413455
"4862","S11","Continuous","Familiar",3.855,8.37198945093385
"4863","S11","Continuous","Familiar",3.91,8.27624579424599
"4864","S11","Continuous","Familiar",3.965,8.21229804509636
"4865","S11","Continuous","Familiar",4.02,8.15455090041742
"4866","S11","Continuous","Familiar",4.075,8.06938401920674
"4867","S11","Continuous","Familiar",4.13,7.97560445179434
"4868","S11","Continuous","Familiar",4.185,7.85254510830479
"4869","S11","Continuous","Familiar",4.24,7.70854438951064
"4870","S11","Continuous","Familiar",4.295,7.56910318981739
"4871","S11","Continuous","Familiar",4.35,7.41562416379337
"4872","S11","Continuous","Familiar",4.405,7.26622232875578
"4873","S11","Continuous","Familiar",4.46,7.14001170457169
"4874","S11","Continuous","Familiar",4.515,7.02985848035544
"4875","S11","Continuous","Familiar",4.57,6.94102721067764
"4876","S11","Continuous","Familiar",4.625,6.88505091388896
"4877","S11","Continuous","Familiar",4.68,6.86231535994915
"4878","S11","Continuous","Familiar",4.735,6.87778045729066
"4879","S11","Continuous","Familiar",4.79,6.93623259563211
"4880","S11","Continuous","Familiar",4.845,7.0312198307763
"4881","S11","Continuous","Familiar",4.9,7.15954808955594
"4882","S11","Continuous","Familiar",4.955,7.32736913478922
"4883","S11","Continuous","Familiar",5.01,7.53911823903263
"4884","S11","Continuous","Familiar",5.065,7.78948854591657
"4885","S11","Continuous","Familiar",5.12,8.06429462238753
"4886","S11","Continuous","Familiar",5.175,8.36216822134208
"4887","S11","Continuous","Familiar",5.23,8.66615648535488
"4888","S11","Continuous","Familiar",5.285,8.97358235317602
"4889","S11","Continuous","Familiar",5.34,9.25906872496296
"4890","S11","Continuous","Familiar",5.395,9.4988956824729
"4891","S11","Continuous","Familiar",5.45,9.66659358340573
"4892","S11","Continuous","Familiar",5.505,9.7447495734024
"4893","S11","Continuous","Familiar",5.56,9.7153026710976
"4894","S11","Continuous","Familiar",5.615,9.54442211533937
"4895","S11","Continuous","Familiar",5.67,9.23868080827078
"4896","S11","Continuous","Familiar",5.725,8.81817595710777
"4897","S11","Continuous","Familiar",5.78,8.32301341405942
"4898","S11","Continuous","Familiar",5.835,7.79485238511543
"4899","S11","Continuous","Familiar",5.89,7.24537283777926
"4900","S11","Continuous","Familiar",5.945,6.71687290773556
"4901","S112","Continuous","Unfamiliar",0.5,9.25352693518144
"4902","S112","Continuous","Unfamiliar",0.555,9.29106576054996
"4903","S112","Continuous","Unfamiliar",0.61,9.32639025720267
"4904","S112","Continuous","Unfamiliar",0.665,9.34751247848858
"4905","S112","Continuous","Unfamiliar",0.72,9.36257946709679
"4906","S112","Continuous","Unfamiliar",0.775,9.3671994287331
"4907","S112","Continuous","Unfamiliar",0.83,9.34117179503921
"4908","S112","Continuous","Unfamiliar",0.885,9.27967682093729
"4909","S112","Continuous","Unfamiliar",0.94,9.19419453825093
"4910","S112","Continuous","Unfamiliar",0.995,9.07466934644076
"4911","S112","Continuous","Unfamiliar",1.05,8.92355396870111
"4912","S112","Continuous","Unfamiliar",1.105,8.76312043419031
"4913","S112","Continuous","Unfamiliar",1.16,8.59537159287882
"4914","S112","Continuous","Unfamiliar",1.215,8.42598250972118
"4915","S112","Continuous","Unfamiliar",1.27,8.26275576191689
"4916","S112","Continuous","Unfamiliar",1.325,8.11476551477663
"4917","S112","Continuous","Unfamiliar",1.38,7.98880944978039
"4918","S112","Continuous","Unfamiliar",1.435,7.88515952596818
"4919","S112","Continuous","Unfamiliar",1.49,7.80754812042811
"4920","S112","Continuous","Unfamiliar",1.545,7.7560191466638
"4921","S112","Continuous","Unfamiliar",1.6,7.73002496866219
"4922","S112","Continuous","Unfamiliar",1.655,7.72464938025338
"4923","S112","Continuous","Unfamiliar",1.71,7.72956465885876
"4924","S112","Continuous","Unfamiliar",1.765,7.76074994030154
"4925","S112","Continuous","Unfamiliar",1.82,7.80681113594839
"4926","S112","Continuous","Unfamiliar",1.875,7.86130855612126
"4927","S112","Continuous","Unfamiliar",1.93,7.91490954307107
"4928","S112","Continuous","Unfamiliar",1.985,7.94994659979166
"4929","S112","Continuous","Unfamiliar",2.04,7.98980938380003
"4930","S112","Continuous","Unfamiliar",2.095,8.02690292349734
"4931","S112","Continuous","Unfamiliar",2.15,8.04387582977358
"4932","S112","Continuous","Unfamiliar",2.205,8.05481537694455
"4933","S112","Continuous","Unfamiliar",2.26,8.07128417904137
"4934","S112","Continuous","Unfamiliar",2.315,8.07888248539542
"4935","S112","Continuous","Unfamiliar",2.37,8.08738687313212
"4936","S112","Continuous","Unfamiliar",2.425,8.11206551081089
"4937","S112","Continuous","Unfamiliar",2.48,8.13978311791526
"4938","S112","Continuous","Unfamiliar",2.535,8.17694533631152
"4939","S112","Continuous","Unfamiliar",2.59,8.20931374706057
"4940","S112","Continuous","Unfamiliar",2.645,8.24808155506764
"4941","S112","Continuous","Unfamiliar",2.7,8.2992060965057
"4942","S112","Continuous","Unfamiliar",2.755,8.35486743296171
"4943","S112","Continuous","Unfamiliar",2.81,8.41970344120497
"4944","S112","Continuous","Unfamiliar",2.865,8.49306738721624
"4945","S112","Continuous","Unfamiliar",2.92,8.5869398200334
"4946","S112","Continuous","Unfamiliar",2.975,8.68286468609015
"4947","S112","Continuous","Unfamiliar",3.03,8.78675010427659
"4948","S112","Continuous","Unfamiliar",3.085,8.90490083833363
"4949","S112","Continuous","Unfamiliar",3.14,9.02273568711739
"4950","S112","Continuous","Unfamiliar",3.195,9.13984807846984
"4951","S112","Continuous","Unfamiliar",3.25,9.25482332669862
"4952","S112","Continuous","Unfamiliar",3.305,9.36447835869213
"4953","S112","Continuous","Unfamiliar",3.36,9.46519680942963
"4954","S112","Continuous","Unfamiliar",3.415,9.55793600584906
"4955","S112","Continuous","Unfamiliar",3.47,9.64793584059801
"4956","S112","Continuous","Unfamiliar",3.525,9.74177397358227
"4957","S112","Continuous","Unfamiliar",3.58,9.83581396340679
"4958","S112","Continuous","Unfamiliar",3.635,9.94073828278714
"4959","S112","Continuous","Unfamiliar",3.69,10.0664676616435
"4960","S112","Continuous","Unfamiliar",3.745,10.208817642543
"4961","S112","Continuous","Unfamiliar",3.8,10.3606040015034
"4962","S112","Continuous","Unfamiliar",3.855,10.5056120417054
"4963","S112","Continuous","Unfamiliar",3.91,10.6462731806876
"4964","S112","Continuous","Unfamiliar",3.965,10.7864749313238
"4965","S112","Continuous","Unfamiliar",4.02,10.9157825478697
"4966","S112","Continuous","Unfamiliar",4.075,11.0154035634854
"4967","S112","Continuous","Unfamiliar",4.13,11.0804005222708
"4968","S112","Continuous","Unfamiliar",4.185,11.1122342656685
"4969","S112","Continuous","Unfamiliar",4.24,11.1170627666976
"4970","S112","Continuous","Unfamiliar",4.295,11.1022644272161
"4971","S112","Continuous","Unfamiliar",4.35,11.0729055870058
"4972","S112","Continuous","Unfamiliar",4.405,11.0376525531301
"4973","S112","Continuous","Unfamiliar",4.46,11.0007757021406
"4974","S112","Continuous","Unfamiliar",4.515,10.9656987386127
"4975","S112","Continuous","Unfamiliar",4.57,10.9331569590919
"4976","S112","Continuous","Unfamiliar",4.625,10.9011286494141
"4977","S112","Continuous","Unfamiliar",4.68,10.868695232939
"4978","S112","Continuous","Unfamiliar",4.735,10.8375091697521
"4979","S112","Continuous","Unfamiliar",4.79,10.8082320266698
"4980","S112","Continuous","Unfamiliar",4.845,10.7650408803179
"4981","S112","Continuous","Unfamiliar",4.9,10.7249726733187
"4982","S112","Continuous","Unfamiliar",4.955,10.6871961269342
"4983","S112","Continuous","Unfamiliar",5.01,10.6523269468467
"4984","S112","Continuous","Unfamiliar",5.065,10.6171941266197
"4985","S112","Continuous","Unfamiliar",5.12,10.5693194119592
"4986","S112","Continuous","Unfamiliar",5.175,10.5284413532898
"4987","S112","Continuous","Unfamiliar",5.23,10.4898412924061
"4988","S112","Continuous","Unfamiliar",5.285,10.4596476567312
"4989","S112","Continuous","Unfamiliar",5.34,10.4404538063665
"4990","S112","Continuous","Unfamiliar",5.395,10.4319208645758
"4991","S112","Continuous","Unfamiliar",5.45,10.4573392764155
"4992","S112","Continuous","Unfamiliar",5.505,10.5237742354626
"4993","S112","Continuous","Unfamiliar",5.56,10.6299689019618
"4994","S112","Continuous","Unfamiliar",5.615,10.7856813952202
"4995","S112","Continuous","Unfamiliar",5.67,10.9930551868983
"4996","S112","Continuous","Unfamiliar",5.725,11.2649616766021
"4997","S112","Continuous","Unfamiliar",5.78,11.6073628250406
"4998","S112","Continuous","Unfamiliar",5.835,11.9983932499353
"4999","S112","Continuous","Unfamiliar",5.89,12.447636413189
"5000","S112","Continuous","Unfamiliar",5.945,12.9618927027528
"5001","S113","Continuous","Unfamiliar",0.5,12.6970634362019
"5002","S113","Continuous","Unfamiliar",0.555,12.8436578363098
"5003","S113","Continuous","Unfamiliar",0.61,12.8462464220081
"5004","S113","Continuous","Unfamiliar",0.665,12.732662673404
"5005","S113","Continuous","Unfamiliar",0.72,12.566151917096
"5006","S113","Continuous","Unfamiliar",0.775,12.436051596505
"5007","S113","Continuous","Unfamiliar",0.83,12.3745660171596
"5008","S113","Continuous","Unfamiliar",0.885,12.3962777829858
"5009","S113","Continuous","Unfamiliar",0.94,12.4820950618354
"5010","S113","Continuous","Unfamiliar",0.995,12.5997813606361
"5011","S113","Continuous","Unfamiliar",1.05,12.7505463138566
"5012","S113","Continuous","Unfamiliar",1.105,12.898287075814
"5013","S113","Continuous","Unfamiliar",1.16,13.0025402344364
"5014","S113","Continuous","Unfamiliar",1.215,13.0602520313478
"5015","S113","Continuous","Unfamiliar",1.27,13.0752157034739
"5016","S113","Continuous","Unfamiliar",1.325,13.0306219427751
"5017","S113","Continuous","Unfamiliar",1.38,12.9327781124864
"5018","S113","Continuous","Unfamiliar",1.435,12.8284485304732
"5019","S113","Continuous","Unfamiliar",1.49,12.7298391043185
"5020","S113","Continuous","Unfamiliar",1.545,12.6411124263688
"5021","S113","Continuous","Unfamiliar",1.6,12.5873010954634
"5022","S113","Continuous","Unfamiliar",1.655,12.5769640246543
"5023","S113","Continuous","Unfamiliar",1.71,12.5968806792968
"5024","S113","Continuous","Unfamiliar",1.765,12.6539003726727
"5025","S113","Continuous","Unfamiliar",1.82,12.739686078064
"5026","S113","Continuous","Unfamiliar",1.875,12.8326250381296
"5027","S113","Continuous","Unfamiliar",1.93,12.9478362471411
"5028","S113","Continuous","Unfamiliar",1.985,13.1088575980627
"5029","S113","Continuous","Unfamiliar",2.04,13.325249886039
"5030","S113","Continuous","Unfamiliar",2.095,13.5475828133875
"5031","S113","Continuous","Unfamiliar",2.15,13.7698367153116
"5032","S113","Continuous","Unfamiliar",2.205,13.9742115177352
"5033","S113","Continuous","Unfamiliar",2.26,14.1058085354739
"5034","S113","Continuous","Unfamiliar",2.315,14.1141618731382
"5035","S113","Continuous","Unfamiliar",2.37,14.008380856637
"5036","S113","Continuous","Unfamiliar",2.425,13.8301083859343
"5037","S113","Continuous","Unfamiliar",2.48,13.6522702073386
"5038","S113","Continuous","Unfamiliar",2.535,13.5067506507587
"5039","S113","Continuous","Unfamiliar",2.59,13.3822116605732
"5040","S113","Continuous","Unfamiliar",2.645,13.3181922129753
"5041","S113","Continuous","Unfamiliar",2.7,13.2917684211958
"5042","S113","Continuous","Unfamiliar",2.755,13.280090952204
"5043","S113","Continuous","Unfamiliar",2.81,13.2834185251072
"5044","S113","Continuous","Unfamiliar",2.865,13.2817354175709
"5045","S113","Continuous","Unfamiliar",2.92,13.2494889526049
"5046","S113","Continuous","Unfamiliar",2.975,13.1754024576021
"5047","S113","Continuous","Unfamiliar",3.03,13.0762692663468
"5048","S113","Continuous","Unfamiliar",3.085,12.9717427772214
"5049","S113","Continuous","Unfamiliar",3.14,12.8814988845031
"5050","S113","Continuous","Unfamiliar",3.195,12.823086158201
"5051","S113","Continuous","Unfamiliar",3.25,12.8031027811641
"5052","S113","Continuous","Unfamiliar",3.305,12.8167385178299
"5053","S113","Continuous","Unfamiliar",3.36,12.8248912885693
"5054","S113","Continuous","Unfamiliar",3.415,12.7710019194881
"5055","S113","Continuous","Unfamiliar",3.47,12.7106475236626
"5056","S113","Continuous","Unfamiliar",3.525,12.698029327469
"5057","S113","Continuous","Unfamiliar",3.58,12.7520257438995
"5058","S113","Continuous","Unfamiliar",3.635,12.9112531564867
"5059","S113","Continuous","Unfamiliar",3.69,13.1242557359408
"5060","S113","Continuous","Unfamiliar",3.745,13.3216585497246
"5061","S113","Continuous","Unfamiliar",3.8,13.4391728644761
"5062","S113","Continuous","Unfamiliar",3.855,13.4652175789278
"5063","S113","Continuous","Unfamiliar",3.91,13.4088640994755
"5064","S113","Continuous","Unfamiliar",3.965,13.285283281404
"5065","S113","Continuous","Unfamiliar",4.02,13.1757373170566
"5066","S113","Continuous","Unfamiliar",4.075,13.0965101919549
"5067","S113","Continuous","Unfamiliar",4.13,13.0728338732146
"5068","S113","Continuous","Unfamiliar",4.185,13.1313527822962
"5069","S113","Continuous","Unfamiliar",4.24,13.2726359896746
"5070","S113","Continuous","Unfamiliar",4.295,13.2432406618522
"5071","S113","Continuous","Unfamiliar",4.35,12.8186623361778
"5072","S113","Continuous","Unfamiliar",4.405,12.5055246966192
"5073","S113","Continuous","Unfamiliar",4.46,12.7849084172586
"5074","S113","Continuous","Unfamiliar",4.515,13.8442129224336
"5075","S113","Continuous","Unfamiliar",4.57,12.6470063098276
"5076","S113","Continuous","Unfamiliar",4.625,11.6679227852918
"5077","S113","Continuous","Unfamiliar",4.68,11.4911280291298
"5078","S113","Continuous","Unfamiliar",4.735,11.3859043907983
"5079","S113","Continuous","Unfamiliar",4.79,11.2516613985765
"5080","S113","Continuous","Unfamiliar",4.845,11.1157342862589
"5081","S113","Continuous","Unfamiliar",4.9,11.0185929151277
"5082","S113","Continuous","Unfamiliar",4.955,10.9968697454147
"5083","S113","Continuous","Unfamiliar",5.01,11.0764458427937
"5084","S113","Continuous","Unfamiliar",5.065,11.2462045327994
"5085","S113","Continuous","Unfamiliar",5.12,11.4836872952336
"5086","S113","Continuous","Unfamiliar",5.175,11.7532635537064
"5087","S113","Continuous","Unfamiliar",5.23,12.0376910461172
"5088","S113","Continuous","Unfamiliar",5.285,12.3478993353456
"5089","S113","Continuous","Unfamiliar",5.34,12.6861043839751
"5090","S113","Continuous","Unfamiliar",5.395,13.1181853398364
"5091","S113","Continuous","Unfamiliar",5.45,13.6090724539933
"5092","S113","Continuous","Unfamiliar",5.505,14.1086119944804
"5093","S113","Continuous","Unfamiliar",5.56,14.6054074966068
"5094","S113","Continuous","Unfamiliar",5.615,15.0280398868524
"5095","S113","Continuous","Unfamiliar",5.67,15.3770125950197
"5096","S113","Continuous","Unfamiliar",5.725,15.6209871006189
"5097","S113","Continuous","Unfamiliar",5.78,15.6891523213231
"5098","S113","Continuous","Unfamiliar",5.835,15.6593665695674
"5099","S113","Continuous","Unfamiliar",5.89,15.6344417800133
"5100","S113","Continuous","Unfamiliar",5.945,15.5033417996086
"5101","S115","Continuous","Unfamiliar",0.5,5.20510929519855
"5102","S115","Continuous","Unfamiliar",0.555,5.07688498604768
"5103","S115","Continuous","Unfamiliar",0.61,5.0287559386974
"5104","S115","Continuous","Unfamiliar",0.665,5.02808382411394
"5105","S115","Continuous","Unfamiliar",0.72,5.07430744278886
"5106","S115","Continuous","Unfamiliar",0.775,5.16823778218044
"5107","S115","Continuous","Unfamiliar",0.83,5.30730569864586
"5108","S115","Continuous","Unfamiliar",0.885,5.45650643996412
"5109","S115","Continuous","Unfamiliar",0.94,5.58592485200548
"5110","S115","Continuous","Unfamiliar",0.995,5.67466975652779
"5111","S115","Continuous","Unfamiliar",1.05,5.72048989696221
"5112","S115","Continuous","Unfamiliar",1.105,5.74546468552697
"5113","S115","Continuous","Unfamiliar",1.16,5.7574094266355
"5114","S115","Continuous","Unfamiliar",1.215,5.77554377952451
"5115","S115","Continuous","Unfamiliar",1.27,5.80133861146223
"5116","S115","Continuous","Unfamiliar",1.325,5.80230558281866
"5117","S115","Continuous","Unfamiliar",1.38,5.77826070593038
"5118","S115","Continuous","Unfamiliar",1.435,5.72990404515475
"5119","S115","Continuous","Unfamiliar",1.49,5.66083101030376
"5120","S115","Continuous","Unfamiliar",1.545,5.60077336354642
"5121","S115","Continuous","Unfamiliar",1.6,5.54377272865086
"5122","S115","Continuous","Unfamiliar",1.655,5.49359965586117
"5123","S115","Continuous","Unfamiliar",1.71,5.45142997108985
"5124","S115","Continuous","Unfamiliar",1.765,5.40473216206962
"5125","S115","Continuous","Unfamiliar",1.82,5.35368776402342
"5126","S115","Continuous","Unfamiliar",1.875,5.2937886174033
"5127","S115","Continuous","Unfamiliar",1.93,5.22160896436937
"5128","S115","Continuous","Unfamiliar",1.985,5.1578948998814
"5129","S115","Continuous","Unfamiliar",2.04,5.1198547433158
"5130","S115","Continuous","Unfamiliar",2.095,5.10566946651457
"5131","S115","Continuous","Unfamiliar",2.15,5.11202854896108
"5132","S115","Continuous","Unfamiliar",2.205,5.12981795748275
"5133","S115","Continuous","Unfamiliar",2.26,5.16388371237996
"5134","S115","Continuous","Unfamiliar",2.315,5.20599014609944
"5135","S115","Continuous","Unfamiliar",2.37,5.2462028037425
"5136","S115","Continuous","Unfamiliar",2.425,5.27761861773275
"5137","S115","Continuous","Unfamiliar",2.48,5.29495896203633
"5138","S115","Continuous","Unfamiliar",2.535,5.29125961943778
"5139","S115","Continuous","Unfamiliar",2.59,5.26768834574394
"5140","S115","Continuous","Unfamiliar",2.645,5.22843879801778
"5141","S115","Continuous","Unfamiliar",2.7,5.18434826963263
"5142","S115","Continuous","Unfamiliar",2.755,5.14753886982665
"5143","S115","Continuous","Unfamiliar",2.81,5.1170583215008
"5144","S115","Continuous","Unfamiliar",2.865,5.09314522035593
"5145","S115","Continuous","Unfamiliar",2.92,5.07994116744379
"5146","S115","Continuous","Unfamiliar",2.975,5.07724203622428
"5147","S115","Continuous","Unfamiliar",3.03,5.08049156047001
"5148","S115","Continuous","Unfamiliar",3.085,5.10031808098048
"5149","S115","Continuous","Unfamiliar",3.14,5.1264260716892
"5150","S115","Continuous","Unfamiliar",3.195,5.15094346200915
"5151","S115","Continuous","Unfamiliar",3.25,5.17247729295339
"5152","S115","Continuous","Unfamiliar",3.305,5.1902859010008
"5153","S115","Continuous","Unfamiliar",3.36,5.2165289619924
"5154","S115","Continuous","Unfamiliar",3.415,5.25499379187019
"5155","S115","Continuous","Unfamiliar",3.47,5.30608718441495
"5156","S115","Continuous","Unfamiliar",3.525,5.36848525836507
"5157","S115","Continuous","Unfamiliar",3.58,5.4476706211902
"5158","S115","Continuous","Unfamiliar",3.635,5.53971700047502
"5159","S115","Continuous","Unfamiliar",3.69,5.63043356984325
"5160","S115","Continuous","Unfamiliar",3.745,5.72662754022407
"5161","S115","Continuous","Unfamiliar",3.8,5.8240996765427
"5162","S115","Continuous","Unfamiliar",3.855,5.91512222600564
"5163","S115","Continuous","Unfamiliar",3.91,6.00263236931858
"5164","S115","Continuous","Unfamiliar",3.965,6.09776036158288
"5165","S115","Continuous","Unfamiliar",4.02,6.19513980822417
"5166","S115","Continuous","Unfamiliar",4.075,6.29126732555608
"5167","S115","Continuous","Unfamiliar",4.13,6.40037440557455
"5168","S115","Continuous","Unfamiliar",4.185,6.51179667671815
"5169","S115","Continuous","Unfamiliar",4.24,6.62095835386896
"5170","S115","Continuous","Unfamiliar",4.295,6.73482074821185
"5171","S115","Continuous","Unfamiliar",4.35,6.84964215011443
"5172","S115","Continuous","Unfamiliar",4.405,6.94951366638541
"5173","S115","Continuous","Unfamiliar",4.46,7.04638584095622
"5174","S115","Continuous","Unfamiliar",4.515,7.14480002035251
"5175","S115","Continuous","Unfamiliar",4.57,7.23609904860977
"5176","S115","Continuous","Unfamiliar",4.625,7.31955086994437
"5177","S115","Continuous","Unfamiliar",4.68,7.38674892021627
"5178","S115","Continuous","Unfamiliar",4.735,7.4364434660612
"5179","S115","Continuous","Unfamiliar",4.79,7.46213808750701
