"","SubjectNo","ExpNo","DisplayMode","Familiarity","seg.z","headingErr"
"187","L_S16","Lit","NoGoggles","Familiar",5.23,3.74947714247093
"188","L_S16","Lit","NoGoggles","Familiar",5.285,3.85014653948133
"189","L_S16","Lit","NoGoggles","Familiar",5.34,3.88262155633641
"190","L_S16","Lit","NoGoggles","Familiar",5.395,3.87285322139069
"191","L_S16","Lit","NoGoggles","Familiar",5.45,3.80595994267886
"192","L_S16","Lit","NoGoggles","Familiar",5.505,3.66317070813805
"193","L_S16","Lit","NoGoggles","Familiar",5.56,3.45998967304954
"194","L_S16","Lit","NoGoggles","Familiar",5.615,3.23695410992876
"195","L_S16","Lit","NoGoggles","Familiar",5.67,3.00413238267049
"196","L_S16","Lit","NoGoggles","Familiar",5.725,2.75308003250693
"197","L_S16","Lit","NoGoggles","Familiar",5.78,2.53470480176424
"198","L_S16","Lit","NoGoggles","Familiar",5.835,2.38912749279042
"199","L_S16","Lit","NoGoggles","Familiar",5.89,2.36017077128583
"200","L_S16","Lit","NoGoggles","Familiar",5.945,2.48158952894367
"201","L_S18","Lit","NoGoggles","Familiar",0.5,7.87862098716018
"202","L_S18","Lit","NoGoggles","Familiar",0.555,7.67253391315088
"203","L_S18","Lit","NoGoggles","Familiar",0.61,7.46545016478784
"204","L_S18","Lit","NoGoggles","Familiar",0.665,7.28258770826117
"205","L_S18","Lit","NoGoggles","Familiar",0.72,7.11195989804086
"206","L_S18","Lit","NoGoggles","Familiar",0.775,6.9647192344288
"207","L_S18","Lit","NoGoggles","Familiar",0.83,6.83479354665776
"208","L_S18","Lit","NoGoggles","Familiar",0.885,6.7184590218017
"209","L_S18","Lit","NoGoggles","Familiar",0.94,6.62326601646173
"210","L_S18","Lit","NoGoggles","Familiar",0.995,6.53572685675712
"211","L_S18","Lit","NoGoggles","Familiar",1.05,6.45050480103169
"212","L_S18","Lit","NoGoggles","Familiar",1.105,6.37427035260298
"213","L_S18","Lit","NoGoggles","Familiar",1.16,6.2928701142992
"214","L_S18","Lit","NoGoggles","Familiar",1.215,6.2073855100693
"215","L_S18","Lit","NoGoggles","Familiar",1.27,6.13260954631274
"216","L_S18","Lit","NoGoggles","Familiar",1.325,6.06226046896915
"217","L_S18","Lit","NoGoggles","Familiar",1.38,5.99200914938416
"218","L_S18","Lit","NoGoggles","Familiar",1.435,5.92442836781481
"219","L_S18","Lit","NoGoggles","Familiar",1.49,5.87037361834231
"220","L_S18","Lit","NoGoggles","Familiar",1.545,5.83032761703775
"221","L_S18","Lit","NoGoggles","Familiar",1.6,5.80093426168854
"222","L_S18","Lit","NoGoggles","Familiar",1.655,5.78112613927575
"223","L_S18","Lit","NoGoggles","Familiar",1.71,5.77424137787298
"224","L_S18","Lit","NoGoggles","Familiar",1.765,5.78690719866184
"225","L_S18","Lit","NoGoggles","Familiar",1.82,5.81070643848328
"226","L_S18","Lit","NoGoggles","Familiar",1.875,5.8339040696509
"227","L_S18","Lit","NoGoggles","Familiar",1.93,5.86733164735175
"228","L_S18","Lit","NoGoggles","Familiar",1.985,5.91744781074767
"229","L_S18","Lit","NoGoggles","Familiar",2.04,5.97513763417355
"230","L_S18","Lit","NoGoggles","Familiar",2.095,6.0486563405061
"231","L_S18","Lit","NoGoggles","Familiar",2.15,6.13013548349842
"232","L_S18","Lit","NoGoggles","Familiar",2.205,6.20887427342525
"233","L_S18","Lit","NoGoggles","Familiar",2.26,6.29181165981788
"234","L_S18","Lit","NoGoggles","Familiar",2.315,6.37938460394883
"235","L_S18","Lit","NoGoggles","Familiar",2.37,6.47477367878078
"236","L_S18","Lit","NoGoggles","Familiar",2.425,6.56662329864804
"237","L_S18","Lit","NoGoggles","Familiar",2.48,6.64937316529953
"238","L_S18","Lit","NoGoggles","Familiar",2.535,6.72894123492485
"239","L_S18","Lit","NoGoggles","Familiar",2.59,6.80661471034868
"240","L_S18","Lit","NoGoggles","Familiar",2.645,6.87351842497122
"241","L_S18","Lit","NoGoggles","Familiar",2.7,6.92587881529023
"242","L_S18","Lit","NoGoggles","Familiar",2.755,6.96628802262233
"243","L_S18","Lit","NoGoggles","Familiar",2.81,7.00745956378691
"244","L_S18","Lit","NoGoggles","Familiar",2.865,7.02857693946228
"245","L_S18","Lit","NoGoggles","Familiar",2.92,7.02350551260238
"246","L_S18","Lit","NoGoggles","Familiar",2.975,7.00443601507946
"247","L_S18","Lit","NoGoggles","Familiar",3.03,6.95884759354744
"248","L_S18","Lit","NoGoggles","Familiar",3.085,6.90113199507465
"249","L_S18","Lit","NoGoggles","Familiar",3.14,6.82350922036818
"250","L_S18","Lit","NoGoggles","Familiar",3.195,6.72789710701824
"251","L_S18","Lit","NoGoggles","Familiar",3.25,6.62279931930505
"252","L_S18","Lit","NoGoggles","Familiar",3.305,6.51356211261579
"253","L_S18","Lit","NoGoggles","Familiar",3.36,6.4077999678634
"254","L_S18","Lit","NoGoggles","Familiar",3.415,6.28988917802914
"255","L_S18","Lit","NoGoggles","Familiar",3.47,6.17765068624498
"256","L_S18","Lit","NoGoggles","Familiar",3.525,6.0662071715317
"257","L_S18","Lit","NoGoggles","Familiar",3.58,5.94922107011626
"258","L_S18","Lit","NoGoggles","Familiar",3.635,5.82918225549474
"259","L_S18","Lit","NoGoggles","Familiar",3.69,5.70450193884445
"260","L_S18","Lit","NoGoggles","Familiar",3.745,5.57863566379919
"261","L_S18","Lit","NoGoggles","Familiar",3.8,5.43405036874254
"262","L_S18","Lit","NoGoggles","Familiar",3.855,5.27456231958053
"263","L_S18","Lit","NoGoggles","Familiar",3.91,5.11016012488341
