"","SubjectNo","Familiarity","TargetPosition","seg.z","headingErr"
"1351","S123","Unfamiliar","Unknown",3.25,7.89564966914786
"1352","S123","Unfamiliar","Unknown",3.305,7.95274315028636
"1353","S123","Unfamiliar","Unknown",3.36,8.00764881891301
"1354","S123","Unfamiliar","Unknown",3.415,8.06953603747212
"1355","S123","Unfamiliar","Unknown",3.47,8.15677004408305
"1356","S123","Unfamiliar","Unknown",3.525,8.25434586660768
"1357","S123","Unfamiliar","Unknown",3.58,8.36084870337825
"1358","S123","Unfamiliar","Unknown",3.635,8.48566696352372
"1359","S123","Unfamiliar","Unknown",3.69,8.6378801621562
"1360","S123","Unfamiliar","Unknown",3.745,8.79890850960287
"1361","S123","Unfamiliar","Unknown",3.8,8.95698420470587
"1362","S123","Unfamiliar","Unknown",3.855,9.12982675334946
"1363","S123","Unfamiliar","Unknown",3.91,9.28110472170498
"1364","S123","Unfamiliar","Unknown",3.965,9.40043468962504
"1365","S123","Unfamiliar","Unknown",4.02,9.49813946928407
"1366","S123","Unfamiliar","Unknown",4.075,9.56285187691424
"1367","S123","Unfamiliar","Unknown",4.13,9.57999893303173
"1368","S123","Unfamiliar","Unknown",4.185,9.56215426454078
"1369","S123","Unfamiliar","Unknown",4.24,9.51252044627701
"1370","S123","Unfamiliar","Unknown",4.295,9.42089131249625
"1371","S123","Unfamiliar","Unknown",4.35,9.30361528179259
"1372","S123","Unfamiliar","Unknown",4.405,9.1566225227988
"1373","S123","Unfamiliar","Unknown",4.46,8.99399209342396
"1374","S123","Unfamiliar","Unknown",4.515,8.84809066020061
"1375","S123","Unfamiliar","Unknown",4.57,8.69927551826704
"1376","S123","Unfamiliar","Unknown",4.625,8.54696875624733
"1377","S123","Unfamiliar","Unknown",4.68,8.40583241436174
"1378","S123","Unfamiliar","Unknown",4.735,8.27987582319549
"1379","S123","Unfamiliar","Unknown",4.79,8.16456950291805
"1380","S123","Unfamiliar","Unknown",4.845,8.07251030501804
"1381","S123","Unfamiliar","Unknown",4.9,8.01531984155227
"1382","S123","Unfamiliar","Unknown",4.955,7.99440091431191
"1383","S123","Unfamiliar","Unknown",5.01,8.0082318114983
"1384","S123","Unfamiliar","Unknown",5.065,8.06375405364901
"1385","S123","Unfamiliar","Unknown",5.12,8.14136665090676
"1386","S123","Unfamiliar","Unknown",5.175,8.24976384102988
"1387","S123","Unfamiliar","Unknown",5.23,8.41278114053127
"1388","S123","Unfamiliar","Unknown",5.285,8.59063101729114
"1389","S123","Unfamiliar","Unknown",5.34,8.77189560482283
"1390","S123","Unfamiliar","Unknown",5.395,8.95080129301881
"1391","S123","Unfamiliar","Unknown",5.45,9.12050222451988
"1392","S123","Unfamiliar","Unknown",5.505,9.2842216636729
"1393","S123","Unfamiliar","Unknown",5.56,9.42984968016046
"1394","S123","Unfamiliar","Unknown",5.615,9.54815665890725
"1395","S123","Unfamiliar","Unknown",5.67,9.61217136040438
"1396","S123","Unfamiliar","Unknown",5.725,9.58310630450847
"1397","S123","Unfamiliar","Unknown",5.78,9.40718627551432
"1398","S123","Unfamiliar","Unknown",5.835,9.04728681874056
"1399","S123","Unfamiliar","Unknown",5.89,8.499925156005
"1400","S123","Unfamiliar","Unknown",5.945,7.86944808996751
"1401","S124","Unfamiliar","Unknown",0.5,7.15038992749725
"1402","S124","Unfamiliar","Unknown",0.555,7.06964251534119
"1403","S124","Unfamiliar","Unknown",0.61,6.84748125291736
"1404","S124","Unfamiliar","Unknown",0.665,6.57028688955916
"1405","S124","Unfamiliar","Unknown",0.72,6.31898563696998
"1406","S124","Unfamiliar","Unknown",0.775,6.12909343911639
"1407","S124","Unfamiliar","Unknown",0.83,6.00302049177051
"1408","S124","Unfamiliar","Unknown",0.885,5.91626124431839
"1409","S124","Unfamiliar","Unknown",0.94,5.84193541332378
"1410","S124","Unfamiliar","Unknown",0.995,5.75610814418101
"1411","S124","Unfamiliar","Unknown",1.05,5.65456956754137
"1412","S124","Unfamiliar","Unknown",1.105,5.54003645919195
"1413","S124","Unfamiliar","Unknown",1.16,5.40384412924432
"1414","S124","Unfamiliar","Unknown",1.215,5.24807684365703
"1415","S124","Unfamiliar","Unknown",1.27,5.09942233575365
"1416","S124","Unfamiliar","Unknown",1.325,4.98789705861513
"1417","S124","Unfamiliar","Unknown",1.38,4.926330266335
"1418","S124","Unfamiliar","Unknown",1.435,4.90893600977959
"1419","S124","Unfamiliar","Unknown",1.49,4.93740831312055
"1420","S124","Unfamiliar","Unknown",1.545,5.00990596840898
"1421","S124","Unfamiliar","Unknown",1.6,5.1093433803958
"1422","S124","Unfamiliar","Unknown",1.655,5.22273695636824
"1423","S124","Unfamiliar","Unknown",1.71,5.34763681949198
"1424","S124","Unfamiliar","Unknown",1.765,5.48849519612957
"1425","S124","Unfamiliar","Unknown",1.82,5.65167491340938
"1426","S124","Unfamiliar","Unknown",1.875,5.82227520547966
"1427","S124","Unfamiliar","Unknown",1.93,5.99167283225559
"1428","S124","Unfamiliar","Unknown",1.985,6.14283511043908
"1429","S124","Unfamiliar","Unknown",2.04,6.24832387427573
"1430","S124","Unfamiliar","Unknown",2.095,6.3049476872287
"1431","S124","Unfamiliar","Unknown",2.15,6.32476224512906
"1432","S124","Unfamiliar","Unknown",2.205,6.31150128982038
"1433","S124","Unfamiliar","Unknown",2.26,6.27173011131979
"1434","S124","Unfamiliar","Unknown",2.315,6.21536172265938
"1435","S124","Unfamiliar","Unknown",2.37,6.14969936256547
"1436","S124","Unfamiliar","Unknown",2.425,6.08271218827748
"1437","S124","Unfamiliar","Unknown",2.48,6.01924340802804
"1438","S124","Unfamiliar","Unknown",2.535,5.96109013673928
"1439","S124","Unfamiliar","Unknown",2.59,5.90575319505845
"1440","S124","Unfamiliar","Unknown",2.645,5.85545308026831
"1441","S124","Unfamiliar","Unknown",2.7,5.81225945573036
"1442","S124","Unfamiliar","Unknown",2.755,5.77190018347546
"1443","S124","Unfamiliar","Unknown",2.81,5.73788178051531
"1444","S124","Unfamiliar","Unknown",2.865,5.70803544269048
"1445","S124","Unfamiliar","Unknown",2.92,5.68148918138961
"1446","S124","Unfamiliar","Unknown",2.975,5.67164422000804
"1447","S124","Unfamiliar","Unknown",3.03,5.69259752176198
"1448","S124","Unfamiliar","Unknown",3.085,5.75149725764028
"1449","S124","Unfamiliar","Unknown",3.14,5.84780707564541
"1450","S124","Unfamiliar","Unknown",3.195,5.98684073284202
"1451","S124","Unfamiliar","Unknown",3.25,6.14497533717606
"1452","S124","Unfamiliar","Unknown",3.305,6.279588867094
"1453","S124","Unfamiliar","Unknown",3.36,6.37407264235485
"1454","S124","Unfamiliar","Unknown",3.415,6.41873961115121
"1455","S124","Unfamiliar","Unknown",3.47,6.40747537523495
"1456","S124","Unfamiliar","Unknown",3.525,6.35580107321059
"1457","S124","Unfamiliar","Unknown",3.58,6.28603385695959
"1458","S124","Unfamiliar","Unknown",3.635,6.21236416578511
"1459","S124","Unfamiliar","Unknown",3.69,6.13771954761747
"1460","S124","Unfamiliar","Unknown",3.745,6.07166350936369
"1461","S124","Unfamiliar","Unknown",3.8,6.00831191229214
"1462","S124","Unfamiliar","Unknown",3.855,5.94372342001119
"1463","S124","Unfamiliar","Unknown",3.91,5.87546384749822
"1464","S124","Unfamiliar","Unknown",3.965,5.79731497913023
"1465","S124","Unfamiliar","Unknown",4.02,5.71243586999178
"1466","S124","Unfamiliar","Unknown",4.075,5.62485086710842
"1467","S124","Unfamiliar","Unknown",4.13,5.54097043826491
"1468","S124","Unfamiliar","Unknown",4.185,5.47742357789213
"1469","S124","Unfamiliar","Unknown",4.24,5.46149228318328
"1470","S124","Unfamiliar","Unknown",4.295,5.49201744946689
"1471","S124","Unfamiliar","Unknown",4.35,5.56548035583106
"1472","S124","Unfamiliar","Unknown",4.405,5.6717428075642
"1473","S124","Unfamiliar","Unknown",4.46,5.78105621125768
"1474","S124","Unfamiliar","Unknown",4.515,5.87085232798708
"1475","S124","Unfamiliar","Unknown",4.57,5.93250547449018
"1476","S124","Unfamiliar","Unknown",4.625,5.96466405009455
"1477","S124","Unfamiliar","Unknown",4.68,5.97471652351
"1478","S124","Unfamiliar","Unknown",4.735,5.98550546218511
"1479","S124","Unfamiliar","Unknown",4.79,6.00965605547872
"1480","S124","Unfamiliar","Unknown",4.845,6.04676184649596
"1481","S124","Unfamiliar","Unknown",4.9,6.10727831052646
"1482","S124","Unfamiliar","Unknown",4.955,6.19797892395811
"1483","S124","Unfamiliar","Unknown",5.01,6.30620336636198
"1484","S124","Unfamiliar","Unknown",5.065,6.41499656647672
"1485","S124","Unfamiliar","Unknown",5.12,6.50368792195835
"1486","S124","Unfamiliar","Unknown",5.175,6.55778988445275
"1487","S124","Unfamiliar","Unknown",5.23,6.56751321042521
"1488","S124","Unfamiliar","Unknown",5.285,6.54401350552166
"1489","S124","Unfamiliar","Unknown",5.34,6.51507088719853
"1490","S124","Unfamiliar","Unknown",5.395,6.50322743019498
"1491","S124","Unfamiliar","Unknown",5.45,6.53542327497922
"1492","S124","Unfamiliar","Unknown",5.505,6.621021444038
"1493","S124","Unfamiliar","Unknown",5.56,6.74742147705288
"1494","S124","Unfamiliar","Unknown",5.615,6.90729337442065
"1495","S124","Unfamiliar","Unknown",5.67,7.06317701585649
"1496","S124","Unfamiliar","Unknown",5.725,7.16601377491668
"1497","S124","Unfamiliar","Unknown",5.78,7.17926506875208
"1498","S124","Unfamiliar","Unknown",5.835,7.14528361539376
"1499","S124","Unfamiliar","Unknown",5.89,7.19104556333142
"1500","S124","Unfamiliar","Unknown",5.945,7.41601942132774
"1501","S13","Familiar","Known",0.5,0.554576502826097
"1502","S13","Familiar","Known",0.555,0.372145194103103
"1503","S13","Familiar","Known",0.61,0.245916955584446
"1504","S13","Familiar","Known",0.665,0.174872466667227
"1505","S13","Familiar","Known",0.72,0.146315284077116
"1506","S13","Familiar","Known",0.775,0.167432147090331
"1507","S13","Familiar","Known",0.83,0.251595356848645
"1508","S13","Familiar","Known",0.885,0.35235721657873
"1509","S13","Familiar","Known",0.94,0.417801017238732
"1510","S13","Familiar","Known",0.995,0.446746827826404
"1511","S13","Familiar","Known",1.05,0.460413641406345
"1512","S13","Familiar","Known",1.105,0.48408423466379
"1513","S13","Familiar","Known",1.16,0.524070655980834
"1514","S13","Familiar","Known",1.215,0.589342134992361
"1515","S13","Familiar","Known",1.27,0.676022528301767
"1516","S13","Familiar","Known",1.325,0.766655960545487
"1517","S13","Familiar","Known",1.38,0.848773473539799
"1518","S13","Familiar","Known",1.435,0.913580478515763
"1519","S13","Familiar","Known",1.49,0.971349115422299
"1520","S13","Familiar","Known",1.545,1.04305349167449
"1521","S13","Familiar","Known",1.6,1.13857034554823
"1522","S13","Familiar","Known",1.655,1.2732683740128
"1523","S13","Familiar","Known",1.71,1.46358753379246
"1524","S13","Familiar","Known",1.765,1.68872989184926
"1525","S13","Familiar","Known",1.82,1.94889115218234
"1526","S13","Familiar","Known",1.875,2.23026177273357
"1527","S13","Familiar","Known",1.93,2.5043122031223
"1528","S13","Familiar","Known",1.985,2.7809507625866
"1529","S13","Familiar","Known",2.04,3.0049082087752
"1530","S13","Familiar","Known",2.095,3.09779880460664
"1531","S13","Familiar","Known",2.15,3.06413074808398
"1532","S13","Familiar","Known",2.205,2.99147186041976
"1533","S13","Familiar","Known",2.26,2.94841544956361
"1534","S13","Familiar","Known",2.315,2.94913301790485
"1535","S13","Familiar","Known",2.37,2.98116239781105
"1536","S13","Familiar","Known",2.425,3.01915645027977
"1537","S13","Familiar","Known",2.48,3.06343657483077
"1538","S13","Familiar","Known",2.535,3.10950212663376
"1539","S13","Familiar","Known",2.59,3.14622243723387
"1540","S13","Familiar","Known",2.645,3.15745999252888
"1541","S13","Familiar","Known",2.7,3.128828224359
"1542","S13","Familiar","Known",2.755,2.91265704179467
"1543","S13","Familiar","Known",2.81,2.61017033811258
"1544","S13","Familiar","Known",2.865,2.4438237399604
"1545","S13","Familiar","Known",2.92,2.34442630223319
"1546","S13","Familiar","Known",2.975,2.26102623103293
"1547","S13","Familiar","Known",3.03,2.17842755570862
"1548","S13","Familiar","Known",3.085,2.10278273835789
"1549","S13","Familiar","Known",3.14,2.03733190121917
"1550","S13","Familiar","Known",3.195,1.9715297212338
"1551","S13","Familiar","Known",3.25,1.90615676938192
"1552","S13","Familiar","Known",3.305,1.84557892432118
"1553","S13","Familiar","Known",3.36,1.7870348705596
"1554","S13","Familiar","Known",3.415,1.73332881856006
"1555","S13","Familiar","Known",3.47,1.68032089043417
"1556","S13","Familiar","Known",3.525,1.62290360244116
"1557","S13","Familiar","Known",3.58,1.55793992505748
"1558","S13","Familiar","Known",3.635,1.48050182317835
"1559","S13","Familiar","Known",3.69,1.38531461346687
"1560","S13","Familiar","Known",3.745,1.28136894954704
"1561","S13","Familiar","Known",3.8,1.17910194363947
"1562","S13","Familiar","Known",3.855,1.08504013892217
"1563","S13","Familiar","Known",3.91,1.03498013726238
"1564","S13","Familiar","Known",3.965,1.03443390283684
"1565","S13","Familiar","Known",4.02,1.05403244773165
"1566","S13","Familiar","Known",4.075,1.0668228006259
"1567","S13","Familiar","Known",4.13,1.05259791926098
"1568","S13","Familiar","Known",4.185,1.0149804585466
"1569","S13","Familiar","Known",4.24,0.955858238786773
"1570","S13","Familiar","Known",4.295,0.873816705787594
"1571","S13","Familiar","Known",4.35,0.763554022607153
"1572","S13","Familiar","Known",4.405,0.637601404513476
"1573","S13","Familiar","Known",4.46,0.526298617017626
"1574","S13","Familiar","Known",4.515,0.429062314115698
"1575","S13","Familiar","Known",4.57,0.331410524942584
"1576","S13","Familiar","Known",4.625,0.232179066642695
"1577","S13","Familiar","Known",4.68,0.117783848011931
"1578","S13","Familiar","Known",4.735,-0.013491235299401
"1579","S13","Familiar","Known",4.79,-0.143533430100326
"1580","S13","Familiar","Known",4.845,-0.275292316758751
"1581","S13","Familiar","Known",4.9,-0.402520696671501
"1582","S13","Familiar","Known",4.955,-0.525376901574649
"1583","S13","Familiar","Known",5.01,-0.634561686359649
"1584","S13","Familiar","Known",5.065,-0.692421155448793
"1585","S13","Familiar","Known",5.12,-0.470647433128404
"1586","S13","Familiar","Known",5.175,-0.178437005752581
"1587","S13","Familiar","Known",5.23,-1.10794740225258
"1588","S13","Familiar","Known",5.285,-1.39617730848825
"1589","S13","Familiar","Known",5.34,-1.6011341513834
"1590","S13","Familiar","Known",5.395,-1.79820891275957
"1591","S13","Familiar","Known",5.45,-2.00832280195873
"1592","S13","Familiar","Known",5.505,-2.24504910513258
"1593","S13","Familiar","Known",5.56,-2.55048379688608
"1594","S13","Familiar","Known",5.615,-3.01144654087253
"1595","S13","Familiar","Known",5.67,-3.62828964143854
"1596","S13","Familiar","Known",5.725,-4.0819234590331
"1597","S13","Familiar","Known",5.78,-4.31450346082905
"1598","S13","Familiar","Known",5.835,-3.88466477116523
"1599","S13","Familiar","Known",5.89,-1.57816313614533
"1600","S13","Familiar","Known",5.945,-5.04421005449048
"1601","S14","Unfamiliar","Unknown",0.5,4.77278867738515
"1602","S14","Unfamiliar","Unknown",0.555,4.67166269706733
"1603","S14","Unfamiliar","Unknown",0.61,4.60624659220551
"1604","S14","Unfamiliar","Unknown",0.665,4.57915396904057
"1605","S14","Unfamiliar","Unknown",0.72,4.58875065399814
"1606","S14","Unfamiliar","Unknown",0.775,4.62197110318028
"1607","S14","Unfamiliar","Unknown",0.83,4.67043600485521
"1608","S14","Unfamiliar","Unknown",0.885,4.73790055224788
"1609","S14","Unfamiliar","Unknown",0.94,4.82058315419373
"1610","S14","Unfamiliar","Unknown",0.995,4.91113254909806
"1611","S14","Unfamiliar","Unknown",1.05,5.00313072707024
"1612","S14","Unfamiliar","Unknown",1.105,5.10073840867053
"1613","S14","Unfamiliar","Unknown",1.16,5.19853740278262
"1614","S14","Unfamiliar","Unknown",1.215,5.29077545885347
"1615","S14","Unfamiliar","Unknown",1.27,5.38295025505185
"1616","S14","Unfamiliar","Unknown",1.325,5.463293591342
"1617","S14","Unfamiliar","Unknown",1.38,5.53745780119493
"1618","S14","Unfamiliar","Unknown",1.435,5.61083056172046
"1619","S14","Unfamiliar","Unknown",1.49,5.6816480533936
"1620","S14","Unfamiliar","Unknown",1.545,5.75339235041891
"1621","S14","Unfamiliar","Unknown",1.6,5.83181690111305
"1622","S14","Unfamiliar","Unknown",1.655,5.91130823128476
"1623","S14","Unfamiliar","Unknown",1.71,5.98457901794673
"1624","S14","Unfamiliar","Unknown",1.765,6.05496722615402
"1625","S14","Unfamiliar","Unknown",1.82,6.11957001815467
"1626","S14","Unfamiliar","Unknown",1.875,6.1751801942326
"1627","S14","Unfamiliar","Unknown",1.93,6.22081874222183
"1628","S14","Unfamiliar","Unknown",1.985,6.25426099297349
"1629","S14","Unfamiliar","Unknown",2.04,6.27134537626411
"1630","S14","Unfamiliar","Unknown",2.095,6.27291360545007
"1631","S14","Unfamiliar","Unknown",2.15,6.25754007957473
"1632","S14","Unfamiliar","Unknown",2.205,6.22524437949027
"1633","S14","Unfamiliar","Unknown",2.26,6.17705088119801
"1634","S14","Unfamiliar","Unknown",2.315,6.11155044000477
"1635","S14","Unfamiliar","Unknown",2.37,6.03872512237441
"1636","S14","Unfamiliar","Unknown",2.425,5.96550124277625
"1637","S14","Unfamiliar","Unknown",2.48,5.89605617668589
"1638","S14","Unfamiliar","Unknown",2.535,5.83452841761297
"1639","S14","Unfamiliar","Unknown",2.59,5.77939434109322
"1640","S14","Unfamiliar","Unknown",2.645,5.72737061986435
"1641","S14","Unfamiliar","Unknown",2.7,5.68093098835225
"1642","S14","Unfamiliar","Unknown",2.755,5.64514712924235
"1643","S14","Unfamiliar","Unknown",2.81,5.61107261127919
"1644","S14","Unfamiliar","Unknown",2.865,5.57160987084252
"1645","S14","Unfamiliar","Unknown",2.92,5.52690473299709
"1646","S14","Unfamiliar","Unknown",2.975,5.48462953240671
"1647","S14","Unfamiliar","Unknown",3.03,5.44356548987233
"1648","S14","Unfamiliar","Unknown",3.085,5.42023007128455
"1649","S14","Unfamiliar","Unknown",3.14,5.42802600250582
"1650","S14","Unfamiliar","Unknown",3.195,5.46583027061007
"1651","S14","Unfamiliar","Unknown",3.25,5.53912992076321
"1652","S14","Unfamiliar","Unknown",3.305,5.63930374500276
"1653","S14","Unfamiliar","Unknown",3.36,5.77016532796296
"1654","S14","Unfamiliar","Unknown",3.415,5.92515789190812
"1655","S14","Unfamiliar","Unknown",3.47,6.08234184830765
"1656","S14","Unfamiliar","Unknown",3.525,6.24956974374256
"1657","S14","Unfamiliar","Unknown",3.58,6.4302268796614
"1658","S14","Unfamiliar","Unknown",3.635,6.60160042071571
"1659","S14","Unfamiliar","Unknown",3.69,6.76487969863122
"1660","S14","Unfamiliar","Unknown",3.745,6.92023619170536
"1661","S14","Unfamiliar","Unknown",3.8,7.05088164461037
"1662","S14","Unfamiliar","Unknown",3.855,7.16081851260421
"1663","S14","Unfamiliar","Unknown",3.91,7.25268924658152
"1664","S14","Unfamiliar","Unknown",3.965,7.33443230217394
"1665","S14","Unfamiliar","Unknown",4.02,7.39072300677454
"1666","S14","Unfamiliar","Unknown",4.075,7.4353469155769
"1667","S14","Unfamiliar","Unknown",4.13,7.47079483811169
"1668","S14","Unfamiliar","Unknown",4.185,7.47644895950122
"1669","S14","Unfamiliar","Unknown",4.24,7.46802318790995
"1670","S14","Unfamiliar","Unknown",4.295,7.4472044723221
"1671","S14","Unfamiliar","Unknown",4.35,7.40789877163268
"1672","S14","Unfamiliar","Unknown",4.405,7.36151238272071
"1673","S14","Unfamiliar","Unknown",4.46,7.31030296615601
"1674","S14","Unfamiliar","Unknown",4.515,7.25618274019948
"1675","S14","Unfamiliar","Unknown",4.57,7.21757502838449
"1676","S14","Unfamiliar","Unknown",4.625,7.1841802369239
"1677","S14","Unfamiliar","Unknown",4.68,7.15002613425523
"1678","S14","Unfamiliar","Unknown",4.735,7.12483243475054
"1679","S14","Unfamiliar","Unknown",4.79,7.09675773906698
"1680","S14","Unfamiliar","Unknown",4.845,7.06007408881842
"1681","S14","Unfamiliar","Unknown",4.9,7.02013051058886
"1682","S14","Unfamiliar","Unknown",4.955,6.9820014176559
"1683","S14","Unfamiliar","Unknown",5.01,6.94278435756109
"1684","S14","Unfamiliar","Unknown",5.065,6.86987357673005
"1685","S14","Unfamiliar","Unknown",5.12,6.77290959606993
"1686","S14","Unfamiliar","Unknown",5.175,6.68740842917694
"1687","S14","Unfamiliar","Unknown",5.23,6.60498325688912
"1688","S14","Unfamiliar","Unknown",5.285,6.5096889554386
"1689","S14","Unfamiliar","Unknown",5.34,6.41208496915474
"1690","S14","Unfamiliar","Unknown",5.395,6.3033588530268
"1691","S14","Unfamiliar","Unknown",5.45,6.19878112158353
"1692","S14","Unfamiliar","Unknown",5.505,6.11588626933096
"1693","S14","Unfamiliar","Unknown",5.56,6.03116613840241
"1694","S14","Unfamiliar","Unknown",5.615,5.95153680881964
"1695","S14","Unfamiliar","Unknown",5.67,5.88031366023317
"1696","S14","Unfamiliar","Unknown",5.725,5.81659787310434
"1697","S14","Unfamiliar","Unknown",5.78,5.75788557186288
"1698","S14","Unfamiliar","Unknown",5.835,5.71385628655824
"1699","S14","Unfamiliar","Unknown",5.89,5.67143575558861
"1700","S14","Unfamiliar","Unknown",5.945,5.59243184801002
"1701","S15","Unfamiliar","Unknown",0.5,1.98081965893568
"1702","S15","Unfamiliar","Unknown",0.555,1.92528965868631
"1703","S15","Unfamiliar","Unknown",0.61,1.95484044982399
"1704","S15","Unfamiliar","Unknown",0.665,2.13456916674143
"1705","S15","Unfamiliar","Unknown",0.72,2.50110574264407
"1706","S15","Unfamiliar","Unknown",0.775,2.97553821316717
"1707","S15","Unfamiliar","Unknown",0.83,3.54249986112619
"1708","S15","Unfamiliar","Unknown",0.885,4.24838028009062
"1709","S15","Unfamiliar","Unknown",0.94,5.04414733743541
"1710","S15","Unfamiliar","Unknown",0.995,5.83282171320468
"1711","S15","Unfamiliar","Unknown",1.05,6.42335048051698
"1712","S15","Unfamiliar","Unknown",1.105,6.69826506126372
"1713","S15","Unfamiliar","Unknown",1.16,6.79230973466252
"1714","S15","Unfamiliar","Unknown",1.215,6.85913974914748
"1715","S15","Unfamiliar","Unknown",1.27,6.9939884316291
"1716","S15","Unfamiliar","Unknown",1.325,7.24328192381078
"1717","S15","Unfamiliar","Unknown",1.38,7.59904320892452
"1718","S15","Unfamiliar","Unknown",1.435,7.92781786171849
"1719","S15","Unfamiliar","Unknown",1.49,8.00632949832808
"1720","S15","Unfamiliar","Unknown",1.545,7.66483156500461
"1721","S15","Unfamiliar","Unknown",1.6,7.10864167961399
"1722","S15","Unfamiliar","Unknown",1.655,6.63567751985195
"1723","S15","Unfamiliar","Unknown",1.71,6.28246174946906
"1724","S15","Unfamiliar","Unknown",1.765,5.97245957422381
"1725","S15","Unfamiliar","Unknown",1.82,5.70596444501937
"1726","S15","Unfamiliar","Unknown",1.875,5.55491001623223
"1727","S15","Unfamiliar","Unknown",1.93,5.40492109523671
"1728","S15","Unfamiliar","Unknown",1.985,5.14154491933028
"1729","S15","Unfamiliar","Unknown",2.04,4.81668268404722
"1730","S15","Unfamiliar","Unknown",2.095,4.5273883186763
"1731","S15","Unfamiliar","Unknown",2.15,4.33048055904808
"1732","S15","Unfamiliar","Unknown",2.205,4.22834416763752
"1733","S15","Unfamiliar","Unknown",2.26,4.19049856947547
"1734","S15","Unfamiliar","Unknown",2.315,4.17791752544615
"1735","S15","Unfamiliar","Unknown",2.37,4.16449332255145
"1736","S15","Unfamiliar","Unknown",2.425,4.08906889725079
"1737","S15","Unfamiliar","Unknown",2.48,3.99848534159771
"1738","S15","Unfamiliar","Unknown",2.535,4.00242444034804
"1739","S15","Unfamiliar","Unknown",2.59,4.1212143109338
"1740","S15","Unfamiliar","Unknown",2.645,4.29287932493502
"1741","S15","Unfamiliar","Unknown",2.7,4.48070282644552
"1742","S15","Unfamiliar","Unknown",2.755,4.5802273353977
"1743","S15","Unfamiliar","Unknown",2.81,4.53788763696462
"1744","S15","Unfamiliar","Unknown",2.865,4.41485727382216
"1745","S15","Unfamiliar","Unknown",2.92,4.30244337243944
"1746","S15","Unfamiliar","Unknown",2.975,4.24553282125747
"1747","S15","Unfamiliar","Unknown",3.03,4.23970798309088
"1748","S15","Unfamiliar","Unknown",3.085,4.25942681126466
"1749","S15","Unfamiliar","Unknown",3.14,4.16017991848904
"1750","S15","Unfamiliar","Unknown",3.195,3.9259883890824
"1751","S15","Unfamiliar","Unknown",3.25,3.66703172969522
"1752","S15","Unfamiliar","Unknown",3.305,3.39026628093835
"1753","S15","Unfamiliar","Unknown",3.36,3.07730526500157
"1754","S15","Unfamiliar","Unknown",3.415,2.73315560611253
"1755","S15","Unfamiliar","Unknown",3.47,2.39836879133328
"1756","S15","Unfamiliar","Unknown",3.525,2.13189633084709
"1757","S15","Unfamiliar","Unknown",3.58,1.96220301637555
"1758","S15","Unfamiliar","Unknown",3.635,1.91691009783286
"1759","S15","Unfamiliar","Unknown",3.69,1.99938283293349
"1760","S15","Unfamiliar","Unknown",3.745,2.19700888854923
"1761","S15","Unfamiliar","Unknown",3.8,2.44755872524163
"1762","S15","Unfamiliar","Unknown",3.855,2.68455637335456
"1763","S15","Unfamiliar","Unknown",3.91,2.93315558363669
"1764","S15","Unfamiliar","Unknown",3.965,3.22276698837205
"1765","S15","Unfamiliar","Unknown",4.02,3.49060372817236
"1766","S15","Unfamiliar","Unknown",4.075,3.66158022068129
"1767","S15","Unfamiliar","Unknown",4.13,3.67778045459383
"1768","S15","Unfamiliar","Unknown",4.185,3.57730866935266
"1769","S15","Unfamiliar","Unknown",4.24,3.39503275031254
"1770","S15","Unfamiliar","Unknown",4.295,3.16755193793243
"1771","S15","Unfamiliar","Unknown",4.35,2.95442208756502
"1772","S15","Unfamiliar","Unknown",4.405,2.72826500790752
"1773","S15","Unfamiliar","Unknown",4.46,2.40227971558007
"1774","S15","Unfamiliar","Unknown",4.515,1.9793804885845
"1775","S15","Unfamiliar","Unknown",4.57,1.61503113627361
"1776","S15","Unfamiliar","Unknown",4.625,1.43756641223522
"1777","S15","Unfamiliar","Unknown",4.68,1.37961079530678
"1778","S15","Unfamiliar","Unknown",4.735,1.35103782634339
"1779","S15","Unfamiliar","Unknown",4.79,1.3393527783751
"1780","S15","Unfamiliar","Unknown",4.845,1.47177826135559
"1781","S15","Unfamiliar","Unknown",4.9,1.63812860455772
"1782","S15","Unfamiliar","Unknown",4.955,1.76159138262599
"1783","S15","Unfamiliar","Unknown",5.01,1.898466580217
"1784","S15","Unfamiliar","Unknown",5.065,1.99665082335926
"1785","S15","Unfamiliar","Unknown",5.12,1.97002629937555
"1786","S15","Unfamiliar","Unknown",5.175,1.98850872159295
"1787","S15","Unfamiliar","Unknown",5.23,1.9390034532014
"1788","S15","Unfamiliar","Unknown",5.285,1.65619594063713
"1789","S15","Unfamiliar","Unknown",5.34,1.316072781229
"1790","S15","Unfamiliar","Unknown",5.395,1.00706161313461
"1791","S15","Unfamiliar","Unknown",5.45,0.876445994940643
"1792","S15","Unfamiliar","Unknown",5.505,0.877115974063027
"1793","S15","Unfamiliar","Unknown",5.56,0.88849068774773
"1794","S15","Unfamiliar","Unknown",5.615,0.866577980517389
"1795","S15","Unfamiliar","Unknown",5.67,0.921020084147609
"1796","S15","Unfamiliar","Unknown",5.725,1.13503468141371
"1797","S15","Unfamiliar","Unknown",5.78,1.26225312070694
"1798","S15","Unfamiliar","Unknown",5.835,1.224901494614
"1799","S15","Unfamiliar","Unknown",5.89,1.10798032190439
"1800","S15","Unfamiliar","Unknown",5.945,0.900232994652327
"1801","S151","Familiar","Known",0.5,5.01871937522421
"1802","S151","Familiar","Known",0.555,5.31308274143973
